"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"13586099999","2023-01-01","41.961622","21.621381","238.04","SKOPJE, MK","  34.5","24","  34.2","24","9999.9"," 0","999.9"," 0","  0.3","24","  0.2","24","  1.9","999.9","  36.3"," ","  33.1","*"," 0.00","I","999.9","100000"
"13586099999","2023-01-02","41.961622","21.621381","238.04","SKOPJE, MK","  33.0","24","  32.8","24","9999.9"," 0","999.9"," 0","  0.5","24","  1.0","24","  2.9","999.9","  35.6","*","  31.6"," "," 0.00","I","999.9","100000"
"13586099999","2023-01-03","41.961622","21.621381","238.04","SKOPJE, MK","  33.1","24","  32.6","24","9999.9"," 0","999.9"," 0","  0.3","24","  0.2","24","  7.8","999.9","  36.0"," ","  30.2","*"," 0.00","I","999.9","100000"
"13586099999","2023-01-04","41.961622","21.621381","238.04","SKOPJE, MK","  38.6","24","  36.5","24","9999.9"," 0","999.9"," 0","  3.1","24","  2.0","24"," 11.7","999.9","  51.8","*","  31.5"," "," 0.00","I","999.9","100000"
"13586099999","2023-01-05","41.961622","21.621381","238.04","SKOPJE, MK","  41.0","24","  37.5","24","9999.9"," 0","999.9"," 0","  6.1","24","  0.6","24","  5.8","999.9","  51.8","*","  28.4","*"," 0.00","I","999.9","000000"
"13586099999","2023-01-06","41.961622","21.621381","238.04","SKOPJE, MK","  37.3","24","  32.4","24","9999.9"," 0","999.9"," 0","  4.9","24","  1.0","24","  6.0","999.9","  57.2","*","  26.6"," "," 0.00","I","999.9","000000"
"13586099999","2023-01-07","41.961622","21.621381","238.04","SKOPJE, MK","  34.6","24","  29.9","24","9999.9"," 0","999.9"," 0","  6.4","24","  0.7","24","  2.9","999.9","  52.0"," ","  23.9"," "," 0.00","I","999.9","000000"
"13586099999","2023-01-08","41.961622","21.621381","238.04","SKOPJE, MK","  32.7","24","  29.1","24","9999.9"," 0","999.9"," 0","  5.8","24","  0.3","24","  2.9","999.9","  50.4"," ","  22.3"," "," 0.00","I","999.9","000000"
"13586099999","2023-01-09","41.961622","21.621381","238.04","SKOPJE, MK","  36.5","24","  33.3","24","9999.9"," 0","999.9"," 0","  5.4","24","  2.1","24"," 18.1"," 28.0","  50.0","*","  24.3"," "," 0.00","H","999.9","010000"
"13586099999","2023-01-10","41.961622","21.621381","238.04","SKOPJE, MK","  45.3","24","  41.3","24","9999.9"," 0","999.9"," 0","  6.0","24","  4.3","24"," 15.9"," 21.0","  53.6","*","  37.4","*"," 0.16","F","999.9","010000"
"13586099999","2023-01-11","41.961622","21.621381","238.04","SKOPJE, MK","  39.7","24","  34.2","24","9999.9"," 0","999.9"," 0","  6.7","24","  2.6","24"," 11.1","999.9","  46.4","*","  33.4"," ","99.99"," ","999.9","010000"
